rows	columns	distances
35x_K_DA10029	35x_PHU_DA10001	0.48143
35x_K_DA10040	35x_PHU_DA10001	0.381979
20x_ACC_DA10040	35x_PHU_DA10016	0.696937
20x_K_DA10001	35x_PHU_DA10016	0.6431
20x_K_DA10040	35x_PHU_DA10016	0.689064
20x_PHU_DA10001	35x_PHU_DA10016	0.656221
20x_PHU_DA10016	35x_PHU_DA10016	0.221884
20x_PHU_DA10029	35x_PHU_DA10016	0.546284
20x_PHU_DA10040	35x_PHU_DA10016	0.703851
20x_PL_DA10001	35x_PHU_DA10016	0.665877
20x_PL_DA10016	35x_PHU_DA10016	0.225425
20x_PL_DA10029	35x_PHU_DA10016	0.56599
20x_PL_DA10040	35x_PHU_DA10016	0.702458
20x_Q5_DA10001	35x_PHU_DA10016	0.663447
20x_Q5_DA10016	35x_PHU_DA10016	0.207293
20x_Q5_DA10029	35x_PHU_DA10016	0.560339
20x_Q5_DA10040	35x_PHU_DA10016	0.706765
25x_ACC_DA10001	35x_PHU_DA10016	0.645743
25x_ACC_DA10016	35x_PHU_DA10016	0.215504
25x_ACC_DA10029	35x_PHU_DA10016	0.52548
25x_ACC_DA10040	35x_PHU_DA10016	0.692906
25x_K_DA10001	35x_PHU_DA10016	0.656166
25x_K_DA10016	35x_PHU_DA10016	0.23952
25x_K_DA10029	35x_PHU_DA10016	0.564451
25x_K_DA10040	35x_PHU_DA10016	0.692788
25x_PHU_DA10001	35x_PHU_DA10016	0.632539
25x_PHU_DA10016	35x_PHU_DA10016	0.200286
25x_PHU_DA10029	35x_PHU_DA10016	0.535435
25x_PHU_DA10040	35x_PHU_DA10016	0.692291
25x_PL_DA10001	35x_PHU_DA10016	0.6392
25x_PL_DA10016	35x_PHU_DA10016	0.21098
25x_PL_DA10029	35x_PHU_DA10016	0.544361
25x_PL_DA10040	35x_PHU_DA10016	0.693927
25x_Q5_DA10001	35x_PHU_DA10016	0.642542
25x_Q5_DA10016	35x_PHU_DA10016	0.154114
25x_Q5_DA10029	35x_PHU_DA10016	0.540857
25x_Q5_DA10040	35x_PHU_DA10016	0.696464
30x_ACC_DA10001	35x_PHU_DA10016	0.632565
30x_ACC_DA10016	35x_PHU_DA10016	0.167425
30x_ACC_DA10029	35x_PHU_DA10016	0.566142
30x_ACC_DA10040	35x_PHU_DA10016	0.691555
30x_K_DA10001	35x_PHU_DA10016	0.640774
30x_K_DA10016	35x_PHU_DA10016	0.221107
30x_K_DA10029	35x_PHU_DA10016	0.539938
30x_K_DA10040	35x_PHU_DA10016	0.681535
30x_PHU_DA10001	35x_PHU_DA10016	0.600724
30x_PHU_DA10016	35x_PHU_DA10016	0.176709
30x_PHU_DA10029	35x_PHU_DA10016	0.527354
30x_PHU_DA10040	35x_PHU_DA10016	0.688904
30x_PL_DA10001	35x_PHU_DA10016	0.615845
30x_PL_DA10016	35x_PHU_DA10016	0.166651
30x_PL_DA10029	35x_PHU_DA10016	0.559429
30x_PL_DA10040	35x_PHU_DA10016	0.701326
30x_Q5_DA10001	35x_PHU_DA10016	0.626558
30x_Q5_DA10016	35x_PHU_DA10016	0.148204
30x_Q5_DA10029	35x_PHU_DA10016	0.541499
30x_Q5_DA10040	35x_PHU_DA10016	0.704177
35x_ACC_DA10001	35x_PHU_DA10016	0.615044
35x_ACC_DA10016	35x_PHU_DA10016	0.143848
35x_ACC_DA10029	35x_PHU_DA10016	0.546643
35x_ACC_DA10040	35x_PHU_DA10016	0.687361
35x_K_DA10001	35x_PHU_DA10016	0.645001
35x_K_DA10016	35x_PHU_DA10016	0.226123
35x_K_DA10029	35x_PHU_DA10016	0.5438
35x_K_DA10040	35x_PHU_DA10016	0.692021
35x_PHU_DA10001	35x_PHU_DA10016	0.628867
20x_ACC_DA10040	35x_PHU_DA10029	0.452057
20x_K_DA10001	35x_PHU_DA10029	0.506085
20x_K_DA10040	35x_PHU_DA10029	0.430401
20x_PHU_DA10001	35x_PHU_DA10029	0.516228
20x_PHU_DA10016	35x_PHU_DA10029	0.522818
20x_PHU_DA10029	35x_PHU_DA10029	0.232328
20x_PHU_DA10040	35x_PHU_DA10029	0.485678
20x_PL_DA10001	35x_PHU_DA10029	0.519592
20x_PL_DA10016	35x_PHU_DA10029	0.535708
20x_PL_DA10029	35x_PHU_DA10029	0.208768
20x_PL_DA10040	35x_PHU_DA10029	0.479981
20x_Q5_DA10001	35x_PHU_DA10029	0.519776
20x_Q5_DA10016	35x_PHU_DA10029	0.525914
20x_Q5_DA10029	35x_PHU_DA10029	0.204727
20x_Q5_DA10040	35x_PHU_DA10029	0.483981
25x_ACC_DA10001	35x_PHU_DA10029	0.492226
25x_ACC_DA10016	35x_PHU_DA10029	0.55698
25x_ACC_DA10029	35x_PHU_DA10029	0.187917
25x_ACC_DA10040	35x_PHU_DA10029	0.451292
25x_K_DA10001	35x_PHU_DA10029	0.515905
25x_K_DA10016	35x_PHU_DA10029	0.557991
25x_K_DA10029	35x_PHU_DA10029	0.218956
25x_K_DA10040	35x_PHU_DA10029	0.426333
25x_PHU_DA10001	35x_PHU_DA10029	0.505253
25x_PHU_DA10016	35x_PHU_DA10029	0.548714
25x_PHU_DA10029	35x_PHU_DA10029	0.20635
25x_PHU_DA10040	35x_PHU_DA10029	0.472895
25x_PL_DA10001	35x_PHU_DA10029	0.5015
25x_PL_DA10016	35x_PHU_DA10029	0.554892
25x_PL_DA10029	35x_PHU_DA10029	0.231084
25x_PL_DA10040	35x_PHU_DA10029	0.479518
25x_Q5_DA10001	35x_PHU_DA10029	0.500908
25x_Q5_DA10016	35x_PHU_DA10029	0.544895
25x_Q5_DA10029	35x_PHU_DA10029	0.182437
25x_Q5_DA10040	35x_PHU_DA10029	0.471492
30x_ACC_DA10001	35x_PHU_DA10029	0.495886
30x_ACC_DA10016	35x_PHU_DA10029	0.546534
30x_ACC_DA10029	35x_PHU_DA10029	0.282995
30x_ACC_DA10040	35x_PHU_DA10029	0.429656
30x_K_DA10001	35x_PHU_DA10029	0.507085
30x_K_DA10016	35x_PHU_DA10029	0.555028
30x_K_DA10029	35x_PHU_DA10029	0.187213
30x_K_DA10040	35x_PHU_DA10029	0.4258
30x_PHU_DA10001	35x_PHU_DA10029	0.542125
30x_PHU_DA10016	35x_PHU_DA10029	0.58676
30x_PHU_DA10029	35x_PHU_DA10029	0.196891
30x_PHU_DA10040	35x_PHU_DA10029	0.433714
30x_PL_DA10001	35x_PHU_DA10029	0.532721
30x_PL_DA10016	35x_PHU_DA10029	0.565427
30x_PL_DA10029	35x_PHU_DA10029	0.146515
30x_PL_DA10040	35x_PHU_DA10029	0.405082
30x_Q5_DA10001	35x_PHU_DA10029	0.529903
30x_Q5_DA10016	35x_PHU_DA10029	0.549293
30x_Q5_DA10029	35x_PHU_DA10029	0.144257
30x_Q5_DA10040	35x_PHU_DA10029	0.413693
35x_ACC_DA10001	35x_PHU_DA10029	0.488788
35x_ACC_DA10016	35x_PHU_DA10029	0.558413
35x_ACC_DA10029	35x_PHU_DA10029	0.145598
35x_ACC_DA10040	35x_PHU_DA10029	0.41151
35x_K_DA10001	35x_PHU_DA10029	0.505814
35x_K_DA10016	35x_PHU_DA10029	0.538538
35x_K_DA10029	35x_PHU_DA10029	0.185321
35x_K_DA10040	35x_PHU_DA10029	0.421898
35x_PHU_DA10001	35x_PHU_DA10029	0.494629
35x_PHU_DA10016	35x_PHU_DA10029	0.544781
20x_ACC_DA10040	35x_PHU_DA10040	0.24345
20x_K_DA10001	35x_PHU_DA10040	0.464302
20x_K_DA10040	35x_PHU_DA10040	0.215654
20x_PHU_DA10001	35x_PHU_DA10040	0.4469
20x_PHU_DA10016	35x_PHU_DA10040	0.695728
20x_PHU_DA10029	35x_PHU_DA10040	0.458049
20x_PHU_DA10040	35x_PHU_DA10040	0.270128
20x_PL_DA10001	35x_PHU_DA10040	0.464825
20x_PL_DA10016	35x_PHU_DA10040	0.702589
20x_PL_DA10029	35x_PHU_DA10040	0.457258
20x_PL_DA10040	35x_PHU_DA10040	0.261661
20x_Q5_DA10001	35x_PHU_DA10040	0.449615
20x_Q5_DA10016	35x_PHU_DA10040	0.697963
20x_Q5_DA10029	35x_PHU_DA10040	0.460639
20x_Q5_DA10040	35x_PHU_DA10040	0.258182
25x_ACC_DA10001	35x_PHU_DA10040	0.439554
25x_ACC_DA10016	35x_PHU_DA10040	0.706275
25x_ACC_DA10029	35x_PHU_DA10040	0.43267
25x_ACC_DA10040	35x_PHU_DA10040	0.219023
25x_K_DA10001	35x_PHU_DA10040	0.4553
25x_K_DA10016	35x_PHU_DA10040	0.69721
25x_K_DA10029	35x_PHU_DA10040	0.446524
25x_K_DA10040	35x_PHU_DA10040	0.19733
25x_PHU_DA10001	35x_PHU_DA10040	0.441069
25x_PHU_DA10016	35x_PHU_DA10040	0.699801
25x_PHU_DA10029	35x_PHU_DA10040	0.471353
25x_PHU_DA10040	35x_PHU_DA10040	0.236096
25x_PL_DA10001	35x_PHU_DA10040	0.420973
25x_PL_DA10016	35x_PHU_DA10040	0.706225
25x_PL_DA10029	35x_PHU_DA10040	0.46182
25x_PL_DA10040	35x_PHU_DA10040	0.235032
25x_Q5_DA10001	35x_PHU_DA10040	0.408443
25x_Q5_DA10016	35x_PHU_DA10040	0.686976
25x_Q5_DA10029	35x_PHU_DA10040	0.422392
25x_Q5_DA10040	35x_PHU_DA10040	0.219149
30x_ACC_DA10001	35x_PHU_DA10040	0.413425
30x_ACC_DA10016	35x_PHU_DA10040	0.695395
30x_ACC_DA10029	35x_PHU_DA10040	0.452553
30x_ACC_DA10040	35x_PHU_DA10040	0.177353
30x_K_DA10001	35x_PHU_DA10040	0.440091
30x_K_DA10016	35x_PHU_DA10040	0.708462
30x_K_DA10029	35x_PHU_DA10040	0.451811
30x_K_DA10040	35x_PHU_DA10040	0.199964
30x_PHU_DA10001	35x_PHU_DA10040	0.469536
30x_PHU_DA10016	35x_PHU_DA10040	0.711471
30x_PHU_DA10029	35x_PHU_DA10040	0.463766
30x_PHU_DA10040	35x_PHU_DA10040	0.210262
30x_PL_DA10001	35x_PHU_DA10040	0.447921
30x_PL_DA10016	35x_PHU_DA10040	0.70555
30x_PL_DA10029	35x_PHU_DA10040	0.417018
30x_PL_DA10040	35x_PHU_DA10040	0.196055
30x_Q5_DA10001	35x_PHU_DA10040	0.424089
30x_Q5_DA10016	35x_PHU_DA10040	0.701668
30x_Q5_DA10029	35x_PHU_DA10040	0.416316
30x_Q5_DA10040	35x_PHU_DA10040	0.19401
35x_ACC_DA10001	35x_PHU_DA10040	0.406117
35x_ACC_DA10016	35x_PHU_DA10040	0.7026
35x_ACC_DA10029	35x_PHU_DA10040	0.417538
35x_ACC_DA10040	35x_PHU_DA10040	0.163573
35x_K_DA10001	35x_PHU_DA10040	0.445525
35x_K_DA10016	35x_PHU_DA10040	0.694046
35x_K_DA10029	35x_PHU_DA10040	0.439775
35x_K_DA10040	35x_PHU_DA10040	0.191166
35x_PHU_DA10001	35x_PHU_DA10040	0.40362
35x_PHU_DA10016	35x_PHU_DA10040	0.695731
35x_PHU_DA10029	35x_PHU_DA10040	0.41274
20x_ACC_DA10040	35x_PL_DA10001	0.404439
20x_K_DA10001	35x_PL_DA10001	0.307025
20x_K_DA10040	35x_PL_DA10001	0.391198
20x_PHU_DA10001	35x_PL_DA10001	0.303426
20x_PHU_DA10016	35x_PL_DA10001	0.659431
20x_PHU_DA10029	35x_PL_DA10001	0.506385
20x_PHU_DA10040	35x_PL_DA10001	0.450762
20x_PL_DA10001	35x_PL_DA10001	0.310718
20x_PL_DA10016	35x_PL_DA10001	0.656911
20x_PL_DA10029	35x_PL_DA10001	0.500396
20x_PL_DA10040	35x_PL_DA10001	0.441023
20x_Q5_DA10001	35x_PL_DA10001	0.298222
20x_Q5_DA10016	35x_PL_DA10001	0.647136
20x_Q5_DA10029	35x_PL_DA10001	0.508454
20x_Q5_DA10040	35x_PL_DA10001	0.45537300000000003
25x_ACC_DA10001	35x_PL_DA10001	0.299201
25x_ACC_DA10016	35x_PL_DA10001	0.648687
25x_ACC_DA10029	35x_PL_DA10001	0.496872
25x_ACC_DA10040	35x_PL_DA10001	0.406094
25x_K_DA10001	35x_PL_DA10001	0.301174
25x_K_DA10016	35x_PL_DA10001	0.649543
25x_K_DA10029	35x_PL_DA10001	0.50335
25x_K_DA10040	35x_PL_DA10001	0.415494
25x_PHU_DA10001	35x_PL_DA10001	0.283731
25x_PHU_DA10016	35x_PL_DA10001	0.646145
25x_PHU_DA10029	35x_PL_DA10001	0.520357
25x_PHU_DA10040	35x_PL_DA10001	0.439729
25x_PL_DA10001	35x_PL_DA10001	0.259117
25x_PL_DA10016	35x_PL_DA10001	0.646509
25x_PL_DA10029	35x_PL_DA10001	0.5046
25x_PL_DA10040	35x_PL_DA10001	0.428766
25x_Q5_DA10001	35x_PL_DA10001	0.217189
25x_Q5_DA10016	35x_PL_DA10001	0.643933
25x_Q5_DA10029	35x_PL_DA10001	0.47949
25x_Q5_DA10040	35x_PL_DA10001	0.446331
30x_ACC_DA10001	35x_PL_DA10001	0.209292
30x_ACC_DA10016	35x_PL_DA10001	0.642887
30x_ACC_DA10029	35x_PL_DA10001	0.500485
30x_ACC_DA10040	35x_PL_DA10001	0.409844
30x_K_DA10001	35x_PL_DA10001	0.267051
30x_K_DA10016	35x_PL_DA10001	0.648012
30x_K_DA10029	35x_PL_DA10001	0.493606
30x_K_DA10040	35x_PL_DA10001	0.40888
30x_PHU_DA10001	35x_PL_DA10001	0.2625
30x_PHU_DA10016	35x_PL_DA10001	0.671517
30x_PHU_DA10029	35x_PL_DA10001	0.514764
30x_PHU_DA10040	35x_PL_DA10001	0.452547
30x_PL_DA10001	35x_PL_DA10001	0.234543
30x_PL_DA10016	35x_PL_DA10001	0.657744
30x_PL_DA10029	35x_PL_DA10001	0.514003
30x_PL_DA10040	35x_PL_DA10001	0.455657
30x_Q5_DA10001	35x_PL_DA10001	0.210392
30x_Q5_DA10016	35x_PL_DA10001	0.655588
30x_Q5_DA10029	35x_PL_DA10001	0.488681
30x_Q5_DA10040	35x_PL_DA10001	0.466486
35x_ACC_DA10001	35x_PL_DA10001	0.20635
35x_ACC_DA10016	35x_PL_DA10001	0.649613
35x_ACC_DA10029	35x_PL_DA10001	0.494655
35x_ACC_DA10040	35x_PL_DA10001	0.409302
35x_K_DA10001	35x_PL_DA10001	0.265466
35x_K_DA10016	35x_PL_DA10001	0.644731
35x_K_DA10029	35x_PL_DA10001	0.489854
35x_K_DA10040	35x_PL_DA10001	0.407356
35x_PHU_DA10001	35x_PL_DA10001	0.200604
35x_PHU_DA10016	35x_PL_DA10001	0.647696
35x_PHU_DA10029	35x_PL_DA10001	0.500423
35x_PHU_DA10040	35x_PL_DA10001	0.414079
20x_ACC_DA10040	35x_PL_DA10016	0.727192
20x_K_DA10001	35x_PL_DA10016	0.674352
20x_K_DA10040	35x_PL_DA10016	0.719886
20x_PHU_DA10001	35x_PL_DA10016	0.686847
20x_PHU_DA10016	35x_PL_DA10016	0.272774
20x_PHU_DA10029	35x_PL_DA10016	0.571863
20x_PHU_DA10040	35x_PL_DA10016	0.7334
20x_PL_DA10001	35x_PL_DA10016	0.696278
20x_PL_DA10016	35x_PL_DA10016	0.274778
20x_PL_DA10029	35x_PL_DA10016	0.588577
20x_PL_DA10040	35x_PL_DA10016	0.734166
20x_Q5_DA10001	35x_PL_DA10016	0.693325
20x_Q5_DA10016	35x_PL_DA10016	0.25525
20x_Q5_DA10029	35x_PL_DA10016	0.576552
20x_Q5_DA10040	35x_PL_DA10016	0.735131
25x_ACC_DA10001	35x_PL_DA10016	0.67655
25x_ACC_DA10016	35x_PL_DA10016	0.264737
25x_ACC_DA10029	35x_PL_DA10016	0.547629
25x_ACC_DA10040	35x_PL_DA10016	0.719726
25x_K_DA10001	35x_PL_DA10016	0.685217
25x_K_DA10016	35x_PL_DA10016	0.287498
25x_K_DA10029	35x_PL_DA10016	0.589321
25x_K_DA10040	35x_PL_DA10016	0.719911
25x_PHU_DA10001	35x_PL_DA10016	0.661597
25x_PHU_DA10016	35x_PL_DA10016	0.246299
25x_PHU_DA10029	35x_PL_DA10016	0.556248
25x_PHU_DA10040	35x_PL_DA10016	0.718246
25x_PL_DA10001	35x_PL_DA10016	0.668669
25x_PL_DA10016	35x_PL_DA10016	0.256733
25x_PL_DA10029	35x_PL_DA10016	0.566895
25x_PL_DA10040	35x_PL_DA10016	0.72209
25x_Q5_DA10001	35x_PL_DA10016	0.666541
25x_Q5_DA10016	35x_PL_DA10016	0.198457
25x_Q5_DA10029	35x_PL_DA10016	0.563285
25x_Q5_DA10040	35x_PL_DA10016	0.720775
30x_ACC_DA10001	35x_PL_DA10016	0.656511
30x_ACC_DA10016	35x_PL_DA10016	0.219366
30x_ACC_DA10029	35x_PL_DA10016	0.593676
30x_ACC_DA10040	35x_PL_DA10016	0.715726
30x_K_DA10001	35x_PL_DA10016	0.669288
30x_K_DA10016	35x_PL_DA10016	0.267915
30x_K_DA10029	35x_PL_DA10016	0.558818
30x_K_DA10040	35x_PL_DA10016	0.711179
30x_PHU_DA10001	35x_PL_DA10016	0.616413
30x_PHU_DA10016	35x_PL_DA10016	0.186298
30x_PHU_DA10029	35x_PL_DA10016	0.548252
30x_PHU_DA10040	35x_PL_DA10016	0.710376
30x_PL_DA10001	35x_PL_DA10016	0.632269
30x_PL_DA10016	35x_PL_DA10016	0.171058
30x_PL_DA10029	35x_PL_DA10016	0.57899
30x_PL_DA10040	35x_PL_DA10016	0.721527
30x_Q5_DA10001	35x_PL_DA10016	0.645217
30x_Q5_DA10016	35x_PL_DA10016	0.171589
30x_Q5_DA10029	35x_PL_DA10016	0.561146
30x_Q5_DA10040	35x_PL_DA10016	0.728547
35x_ACC_DA10001	35x_PL_DA10016	0.640229
35x_ACC_DA10016	35x_PL_DA10016	0.178527
35x_ACC_DA10029	35x_PL_DA10016	0.563116
35x_ACC_DA10040	35x_PL_DA10016	0.711333
35x_K_DA10001	35x_PL_DA10016	0.675562
35x_K_DA10016	35x_PL_DA10016	0.272342
35x_K_DA10029	35x_PL_DA10016	0.563047
35x_K_DA10040	35x_PL_DA10016	0.720593
35x_PHU_DA10001	35x_PL_DA10016	0.655706
35x_PHU_DA10016	35x_PL_DA10016	0.174484
35x_PHU_DA10029	35x_PL_DA10016	0.563596
35x_PHU_DA10040	35x_PL_DA10016	0.721584
35x_PL_DA10001	35x_PL_DA10016	0.653462
20x_ACC_DA10040	35x_PL_DA10029	0.474425
20x_K_DA10001	35x_PL_DA10029	0.522086
20x_K_DA10040	35x_PL_DA10029	0.454182
20x_PHU_DA10001	35x_PL_DA10029	0.531404
20x_PHU_DA10016	35x_PL_DA10029	0.543437
20x_PHU_DA10029	35x_PL_DA10029	0.242157
20x_PHU_DA10040	35x_PL_DA10029	0.488629
20x_PL_DA10001	35x_PL_DA10029	0.531248
20x_PL_DA10016	35x_PL_DA10029	0.556992
20x_PL_DA10029	35x_PL_DA10029	0.218424
20x_PL_DA10040	35x_PL_DA10029	0.48761
20x_Q5_DA10001	35x_PL_DA10029	0.530228
20x_Q5_DA10016	35x_PL_DA10029	0.547442
20x_Q5_DA10029	35x_PL_DA10029	0.207047
20x_Q5_DA10040	35x_PL_DA10029	0.47884
25x_ACC_DA10001	35x_PL_DA10029	0.509687
25x_ACC_DA10016	35x_PL_DA10029	0.572227
25x_ACC_DA10029	35x_PL_DA10029	0.239035
25x_ACC_DA10040	35x_PL_DA10029	0.462594
25x_K_DA10001	35x_PL_DA10029	0.525478
25x_K_DA10016	35x_PL_DA10029	0.576556
25x_K_DA10029	35x_PL_DA10029	0.264732
25x_K_DA10040	35x_PL_DA10029	0.468649
25x_PHU_DA10001	35x_PL_DA10029	0.515351
25x_PHU_DA10016	35x_PL_DA10029	0.563028
25x_PHU_DA10029	35x_PL_DA10029	0.202129
25x_PHU_DA10040	35x_PL_DA10029	0.47526
25x_PL_DA10001	35x_PL_DA10029	0.51121
25x_PL_DA10016	35x_PL_DA10029	0.573873
25x_PL_DA10029	35x_PL_DA10029	0.239522
25x_PL_DA10040	35x_PL_DA10029	0.488974
25x_Q5_DA10001	35x_PL_DA10029	0.512184
25x_Q5_DA10016	35x_PL_DA10029	0.546741
25x_Q5_DA10029	35x_PL_DA10029	0.188729
25x_Q5_DA10040	35x_PL_DA10029	0.46222
30x_ACC_DA10001	35x_PL_DA10029	0.511318
30x_ACC_DA10016	35x_PL_DA10029	0.558657
30x_ACC_DA10029	35x_PL_DA10029	0.26869
30x_ACC_DA10040	35x_PL_DA10029	0.467185
30x_K_DA10001	35x_PL_DA10029	0.51692
30x_K_DA10016	35x_PL_DA10029	0.573006
30x_K_DA10029	35x_PL_DA10029	0.240151
30x_K_DA10040	35x_PL_DA10029	0.468599
30x_PHU_DA10001	35x_PL_DA10029	0.541041
30x_PHU_DA10016	35x_PL_DA10029	0.580805
30x_PHU_DA10029	35x_PL_DA10029	0.158978
30x_PHU_DA10040	35x_PL_DA10029	0.469059
30x_PL_DA10001	35x_PL_DA10029	0.532625
30x_PL_DA10016	35x_PL_DA10029	0.56475
30x_PL_DA10029	35x_PL_DA10029	0.183282
30x_PL_DA10040	35x_PL_DA10029	0.472093
30x_Q5_DA10001	35x_PL_DA10029	0.531859
30x_Q5_DA10016	35x_PL_DA10029	0.543953
30x_Q5_DA10029	35x_PL_DA10029	0.174379
30x_Q5_DA10040	35x_PL_DA10029	0.45693
35x_ACC_DA10001	35x_PL_DA10029	0.508529
35x_ACC_DA10016	35x_PL_DA10029	0.559738
35x_ACC_DA10029	35x_PL_DA10029	0.204694
35x_ACC_DA10040	35x_PL_DA10029	0.470971
35x_K_DA10001	35x_PL_DA10029	0.516434
35x_K_DA10016	35x_PL_DA10029	0.563231
35x_K_DA10029	35x_PL_DA10029	0.251531
35x_K_DA10040	35x_PL_DA10029	0.469929
35x_PHU_DA10001	35x_PL_DA10029	0.515398
35x_PHU_DA10016	35x_PL_DA10029	0.546486
35x_PHU_DA10029	35x_PL_DA10029	0.195999
35x_PHU_DA10040	35x_PL_DA10029	0.468071
35x_PL_DA10001	35x_PL_DA10029	0.516447
35x_PL_DA10016	35x_PL_DA10029	0.562397
20x_ACC_DA10040	35x_PL_DA10040	0.265689
20x_K_DA10001	35x_PL_DA10040	0.486488
20x_K_DA10040	35x_PL_DA10040	0.240556
20x_PHU_DA10001	35x_PL_DA10040	0.462827
20x_PHU_DA10016	35x_PL_DA10040	0.692394
20x_PHU_DA10029	35x_PL_DA10040	0.429952
20x_PHU_DA10040	35x_PL_DA10040	0.265641
20x_PL_DA10001	35x_PL_DA10040	0.481473
20x_PL_DA10016	35x_PL_DA10040	0.700175
20x_PL_DA10029	35x_PL_DA10040	0.432511
20x_PL_DA10040	35x_PL_DA10040	0.262357
20x_Q5_DA10001	35x_PL_DA10040	0.465066
20x_Q5_DA10016	35x_PL_DA10040	0.694846
20x_Q5_DA10029	35x_PL_DA10040	0.42495
20x_Q5_DA10040	35x_PL_DA10040	0.245994
25x_ACC_DA10001	35x_PL_DA10040	0.461
25x_ACC_DA10016	35x_PL_DA10040	0.701077
25x_ACC_DA10029	35x_PL_DA10040	0.446362
25x_ACC_DA10040	35x_PL_DA10040	0.23094
25x_K_DA10001	35x_PL_DA10040	0.475324
25x_K_DA10016	35x_PL_DA10040	0.69108
25x_K_DA10029	35x_PL_DA10040	0.463777
25x_K_DA10040	35x_PL_DA10040	0.234254
25x_PHU_DA10001	35x_PL_DA10040	0.45537300000000003
25x_PHU_DA10016	35x_PL_DA10040	0.693441
25x_PHU_DA10029	35x_PL_DA10040	0.430218
25x_PHU_DA10040	35x_PL_DA10040	0.226546
25x_PL_DA10001	35x_PL_DA10040	0.435875
25x_PL_DA10016	35x_PL_DA10040	0.700723
25x_PL_DA10029	35x_PL_DA10040	0.427439
25x_PL_DA10040	35x_PL_DA10040	0.232753
25x_Q5_DA10001	35x_PL_DA10040	0.435469
25x_Q5_DA10016	35x_PL_DA10040	0.676887
25x_Q5_DA10029	35x_PL_DA10040	0.409714
25x_Q5_DA10040	35x_PL_DA10040	0.198138
30x_ACC_DA10001	35x_PL_DA10040	0.449613
30x_ACC_DA10016	35x_PL_DA10040	0.689182
30x_ACC_DA10029	35x_PL_DA10040	0.416296
30x_ACC_DA10040	35x_PL_DA10040	0.222356
30x_K_DA10001	35x_PL_DA10040	0.458671
30x_K_DA10016	35x_PL_DA10040	0.702696
30x_K_DA10029	35x_PL_DA10040	0.469551
30x_K_DA10040	35x_PL_DA10040	0.243967
30x_PHU_DA10001	35x_PL_DA10040	0.471471
30x_PHU_DA10016	35x_PL_DA10040	0.694782
30x_PHU_DA10029	35x_PL_DA10040	0.424291
30x_PHU_DA10040	35x_PL_DA10040	0.248368
30x_PL_DA10001	35x_PL_DA10040	0.448335
30x_PL_DA10016	35x_PL_DA10040	0.690426
30x_PL_DA10029	35x_PL_DA10040	0.439543
30x_PL_DA10040	35x_PL_DA10040	0.24437
30x_Q5_DA10001	35x_PL_DA10040	0.439339
30x_Q5_DA10016	35x_PL_DA10040	0.687711
30x_Q5_DA10029	35x_PL_DA10040	0.42757
30x_Q5_DA10040	35x_PL_DA10040	0.238074
35x_ACC_DA10001	35x_PL_DA10040	0.444624
35x_ACC_DA10016	35x_PL_DA10040	0.692817
35x_ACC_DA10029	35x_PL_DA10040	0.443706
35x_ACC_DA10040	35x_PL_DA10040	0.223902
35x_K_DA10001	35x_PL_DA10040	0.465693
35x_K_DA10016	35x_PL_DA10040	0.689848
35x_K_DA10029	35x_PL_DA10040	0.469282
35x_K_DA10040	35x_PL_DA10040	0.240183
35x_PHU_DA10001	35x_PL_DA10040	0.444748
35x_PHU_DA10016	35x_PL_DA10040	0.686182
35x_PHU_DA10029	35x_PL_DA10040	0.443986
35x_PHU_DA10040	35x_PL_DA10040	0.22175
35x_PL_DA10001	35x_PL_DA10040	0.442858
35x_PL_DA10016	35x_PL_DA10040	0.705629
35x_PL_DA10029	35x_PL_DA10040	0.431937
20x_ACC_DA10040	35x_Q5_DA10001	0.504551
20x_K_DA10001	35x_Q5_DA10001	0.432328
20x_K_DA10040	35x_Q5_DA10001	0.483389
20x_PHU_DA10001	35x_Q5_DA10001	0.444566
20x_PHU_DA10016	35x_Q5_DA10001	0.682175
20x_PHU_DA10029	35x_Q5_DA10001	0.594683
20x_PHU_DA10040	35x_Q5_DA10001	0.54482
20x_PL_DA10001	35x_Q5_DA10001	0.445481
20x_PL_DA10016	35x_Q5_DA10001	0.682482
20x_PL_DA10029	35x_Q5_DA10001	0.584457
20x_PL_DA10040	35x_Q5_DA10001	0.538749
20x_Q5_DA10001	35x_Q5_DA10001	0.438848
20x_Q5_DA10016	35x_Q5_DA10001	0.66677
20x_Q5_DA10029	35x_Q5_DA10001	0.594063
20x_Q5_DA10040	35x_Q5_DA10001	0.539439
25x_ACC_DA10001	35x_Q5_DA10001	0.437933
25x_ACC_DA10016	35x_Q5_DA10001	0.661534
25x_ACC_DA10029	35x_Q5_DA10001	0.579151
25x_ACC_DA10040	35x_Q5_DA10001	0.493847
25x_K_DA10001	35x_Q5_DA10001	0.435164
25x_K_DA10016	35x_Q5_DA10001	0.657898
25x_K_DA10029	35x_Q5_DA10001	0.575399
25x_K_DA10040	35x_Q5_DA10001	0.490662
25x_PHU_DA10001	35x_Q5_DA10001	0.42185
25x_PHU_DA10016	35x_Q5_DA10001	0.655975
25x_PHU_DA10029	35x_Q5_DA10001	0.601939
25x_PHU_DA10040	35x_Q5_DA10001	0.522573
25x_PL_DA10001	35x_Q5_DA10001	0.393802
25x_PL_DA10016	35x_Q5_DA10001	0.664385
25x_PL_DA10029	35x_Q5_DA10001	0.595796
25x_PL_DA10040	35x_Q5_DA10001	0.518332
