chi2,Z,pvalue,bh,comparisons,cycle,sub_sample_level
18.12413005654633,-2.4950819592058955,0.006296401999545199,0.012592803999090399,ACC - PL,30x,10000
18.12413005654633,-3.197931808118413,6.920850386867688e-4,0.0020762551160603063,PHU - PL,30x,10000
18.12413005654633,-1.0511804917673713,0.14658785058109497,0.21988177587164245,ACC - Q5,30x,10000
18.12413005654633,-0.637516044711055,0.26189438113835095,0.26189438113835095,PHU - Q5,30x,10000
18.12413005654633,3.283844683563976,5.120066968717145e-4,0.0030720401812302867,PL - Q5,30x,10000
14.117647058823536,-1.1881770515720091,0.11738183141383461,0.11738183141383461,ACC - PHU,35x,10000
14.117647058823536,-3.564531154716027,1.8225357812129439e-4,0.0010935214687277663,ACC - PL,35x,10000
14.117647058823536,-2.3763541031440183,0.00874233720526068,0.01748467441052136,PHU - PL,35x,10000
14.117647058823536,-2.3763541031440183,0.00874233720526068,0.026227011615782038,ACC - Q5,35x,10000
14.117647058823536,-1.1881770515720091,0.11738183141383461,0.14085819769660152,PHU - Q5,35x,10000
14.117647058823536,1.1881770515720091,0.11738183141383461,0.1760727471207519,PL - Q5,35x,10000
